,strategy,total_return,annual_return,annual_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,profit_factor,num_trades,avg_holding_days
0,S1_BuyHold,24.21534608100697,0.9725745562184144,4.606986846227812,0.2111086027985419,1.7214179160559642,-0.998693670886076,0.9738467205419578,1.0,inf,1.0,9868.0
1,S2_MACD_Only,-0.9344296627738247,0.03334015569443596,0.37713151341463896,0.08840458701678419,0.063924686981787,-0.997695828815098,0.03341715453900616,0.37037037037037035,1.3817009309019768,378.0,13.0
2,S3_RSI_Only,-0.772165749614292,0.8109389954647911,4.597938694779434,0.1763701191548167,1.1727109993815534,-0.9989439331049601,0.8117963066697808,0.6451612903225806,0.8818283935998372,31.0,170.03225806451613
3,S4_Trend_Only,4.824910731962165,0.09015403395530042,0.2972803882063495,0.3032626353162669,0.25101226463162685,-0.8528171197997519,0.10571320845021179,0.2401129943502825,1.9422794481562917,354.0,14.610169491525424
4,S5_Original,0.12436122152873552,0.0042751315292456895,0.05104968931466556,0.08374451611045416,0.03119694413319488,-0.15588158331030316,0.027425507481120895,0.45161290322580644,1.787524416063452,155.0,3.193548387096774
