date,open,high,low,close,volume
2015-02-24,13.8193,13.8193,13.4467,13.6033,6577021.0
2015-02-25,13.6627,13.8093,13.5053,13.584,3903934.0
2015-02-26,13.6,14.0727,13.4813,13.8127,6466169.0
2015-02-27,13.7933,13.9033,13.52,13.5633,3853596.0
2015-03-02,13.5133,13.556,13.0547,13.1547,7757181.0
2015-03-03,13.1207,13.3493,13.0213,13.304,4422666.0
2015-03-04,13.2833,13.5013,13.1473,13.4953,4211624.0
2015-03-05,13.5233,13.746,13.3433,13.3753,4857484.0
2015-03-06,13.2807,13.3833,12.81,12.9253,6676930.0
2015-03-09,12.9593,12.966,12.55,12.7253,6717122.0
2015-03-10,12.564,12.9,12.5067,12.6907,5448633.0
2015-03-11,12.7433,13.0787,12.734,12.916,4944821.0
2015-03-12,12.9167,12.9633,12.65,12.738,4122786.0
2015-03-13,12.5967,12.7833,12.488,12.5787,5377906.0
2015-03-16,12.8,13.0607,12.6533,13.0467,5608407.0
2015-03-17,13.0287,13.2473,12.9293,12.982,4881582.0
2015-03-18,12.9973,13.392,12.874,13.3807,4718328.0
2015-03-19,13.4667,13.6393,12.9687,13.0433,8456326.0
2015-03-20,13.1633,13.266,13.0413,13.2113,4216024.0
2015-03-23,13.2333,13.3667,13.1647,13.3087,2619774.0
2015-03-24,13.4387,13.586,13.3167,13.448,3639155.0
2015-03-25,13.218,13.2393,12.8467,12.954,5650264.0
2015-03-26,12.928,12.986,12.6467,12.694,4011377.0
2015-03-27,12.6047,12.6193,12.0933,12.3333,8522574.0
2015-03-30,12.39,12.8167,12.12,12.704,9900861.0
2015-03-31,12.902,12.9173,12.5607,12.588,4899175.0
2015-04-01,12.58,12.82,12.4033,12.5067,3782562.0
2015-04-02,12.682,12.882,12.6667,12.7333,4985941.0
2015-04-06,13.2,13.85,13.1667,13.54,12358508.0
2015-04-07,13.5007,13.6707,13.4093,13.55,4332345.0
2015-04-08,13.88,14.06,13.7247,13.8447,6270467.0
2015-04-09,13.8953,14.0247,13.7413,14.006,3771539.0
2015-04-10,13.99,14.11,13.9333,14.06,4006957.0
2015-04-13,14.0287,14.2,13.9367,13.9853,3756428.0
2015-04-14,13.9047,13.966,13.7,13.8307,3015521.0
2015-04-15,13.8307,13.9727,13.7733,13.8553,1896404.0
2015-04-16,13.8467,13.9447,13.7527,13.78,1616692.0
2015-04-17,13.666,13.792,13.5667,13.786,2449415.0
2015-04-20,13.7853,13.8567,13.59,13.6847,2551718.0
2015-04-21,13.72,14.05,13.6207,13.9607,3414551.0
