date,open,high,low,close,volume
2007-03-19,9.6623,9.7937,9.5968,9.7619,5200733.0
2007-03-20,9.7259,9.7712,9.6711,9.7131,3422340.0
2007-03-21,9.7136,9.9957,9.7114,9.9952,5801900.0
2007-03-22,9.9717,10.1358,9.8946,10.1326,5727728.0
2007-03-23,10.1173,10.1663,10.0084,10.1273,4114854.0
2007-03-26,10.0953,10.2066,9.9719,10.2066,4711009.0
2007-03-27,10.1704,10.2124,10.09,10.1721,3742166.0
2007-03-28,10.1283,10.2176,10.0853,10.1286,4641156.0
2007-03-29,10.1954,10.2317,9.9564,10.1045,3989119.0
2007-03-30,10.1341,10.1666,9.9849,10.0355,3380752.0
2007-04-02,10.0255,10.0447,9.8843,10.0447,3448632.0
2007-04-03,10.1856,10.4381,10.1816,10.3968,6518088.0
2007-04-04,10.3853,10.4068,10.3213,10.3573,3779646.0
2007-04-05,10.3643,10.3841,10.3223,10.3695,2716305.0
2007-04-09,10.4063,10.4068,10.2214,10.287,3063964.0
2007-04-10,10.2589,10.3515,10.2106,10.2442,2979518.0
2007-04-11,10.2332,10.3167,10.1468,10.1949,3824385.0
2007-04-12,10.1816,10.2817,10.1376,10.2664,2711803.0
2007-04-13,10.293,10.301,10.1656,10.2389,2800330.0
2007-04-16,10.293,10.5067,10.2855,10.4386,5080883.0
2007-04-17,10.4269,10.4917,10.3718,10.4018,3216071.0
2007-04-18,10.3633,10.5795,10.32,10.4822,5672972.0
2007-04-19,10.4444,10.6308,10.3215,10.3731,11225221.0
2007-04-20,10.8453,10.8948,10.6326,10.6441,12224690.0
2007-04-23,10.5845,10.7071,10.5385,10.559,5679371.0
2007-04-24,10.5472,10.5815,10.4707,10.5202,3699323.0
2007-04-25,10.582,10.6163,10.4847,10.5317,3972723.0
2007-04-26,10.5345,10.6934,10.5097,10.6115,4132037.0
2007-04-27,10.5838,10.6421,10.5402,10.5572,2927857.0
2007-04-30,10.5607,10.6158,10.3663,10.3663,3645852.0
2007-05-01,10.3866,10.4021,10.1859,10.3067,3658854.0
2007-05-02,10.298,10.3588,10.2249,10.2262,3080494.0
2007-05-03,10.2372,10.4336,10.2139,10.4126,3596694.0
2007-05-04,10.3348,10.4529,10.2287,10.3598,3951998.0
2007-05-07,10.3853,10.4023,10.2434,10.2634,3022311.0
2007-05-08,10.2349,10.286,10.1999,10.2519,2908622.0
2007-05-09,10.2354,10.3751,10.1786,10.313,3892236.0
2007-05-10,10.2577,10.319,10.107,10.1183,3691513.0
2007-05-11,10.1273,10.2567,10.1065,10.2502,2946785.0
2007-05-14,10.2186,10.2694,10.0815,10.1261,3873493.0
2007-05-15,10.1306,10.1451,10.0167,10.0315,4119544.0
2007-05-16,10.1316,10.4103,10.057,10.3971,6563239.0
2007-05-17,10.3933,10.4624,10.352,10.3558,4667201.0
2007-05-18,10.3826,10.3993,10.3255,10.3398,3698419.0
2007-05-21,10.32,10.562,10.2497,10.3468,6168614.0
2007-05-22,10.4068,10.5572,10.4068,10.4784,3840233.0
2007-05-23,10.6025,10.6673,10.4256,10.4311,5086490.0
2007-05-24,10.4606,10.562,10.3693,10.4401,4200474.0
2007-05-25,10.5745,10.7059,10.5137,10.6701,5348921.0
2007-05-29,10.7071,10.8773,10.6821,10.7599,5221872.0
2007-05-30,10.6946,11.0535,10.6571,11.0475,7299636.0
2007-05-31,11.0965,11.3022,11.0089,11.03,8927564.0
2007-06-01,11.1075,11.2081,11.0307,11.0923,4806878.0
2007-06-04,11.0302,11.3455,11.0222,11.2594,7103954.0
2007-06-05,11.3265,11.558,11.2479,11.554,10459611.0
2007-06-06,11.5017,11.6025,11.4644,11.5392,7899928.0
2007-06-07,11.5768,11.7457,11.3956,11.4594,10641285.0
2007-06-08,11.4879,11.574,11.3192,11.4702,6362612.0
2007-06-11,11.4334,11.5392,11.3328,11.3663,4654821.0
2007-06-12,11.3005,11.3746,11.1618,11.2019,6423044.0
2007-06-13,11.2597,11.2962,11.0497,11.2136,7042609.0
2007-06-14,11.2171,11.2297,11.1251,11.1536,4624604.0
2007-06-15,11.2875,11.3077,11.1133,11.2299,6174767.0
2007-06-18,11.2372,11.4829,11.1886,11.4629,4844965.0
2007-06-19,11.4331,11.5142,11.3713,11.4406,4384299.0
2007-06-20,11.5069,11.5517,11.3092,11.332,4340703.0
2007-06-21,11.3573,11.4651,11.2397,11.4356,4410593.0
2007-06-22,11.4934,11.7079,11.4854,11.7076,7288206.0
2007-06-25,11.8077,11.9581,11.6676,11.7687,7926891.0
2007-06-26,11.9016,11.9133,11.7392,11.8398,5690466.0
2007-06-27,11.7081,11.783,11.572,11.7404,6126644.0
2007-06-28,11.7051,11.8208,11.6781,11.7084,4174304.0
2007-06-29,11.7337,11.7682,11.5695,11.6506,3881781.0
2007-07-02,11.7204,11.8796,11.6881,11.8428,3496531.0
2007-07-03,11.8598,11.9434,11.7707,11.9419,1871795.0
2007-07-05,11.9724,12.1936,11.8871,12.1243,4943783.0
2007-07-06,12.1148,12.1804,12.0517,12.0685,2747194.0
2007-07-09,12.1586,12.3022,12.09,12.1476,3731529.0
2007-07-10,12.1784,12.2587,12.1248,12.1671,3856200.0
2007-07-11,12.1739,12.2462,12.0838,12.1954,3311848.0
2007-07-12,12.2302,12.2667,12.089,12.2169,3443154.0
2007-07-13,12.2815,12.4006,12.2649,12.3878,5238051.0
2007-07-16,12.3413,12.5485,12.3165,12.4086,6601545.0
2007-07-17,12.4599,12.5272,12.3933,12.4589,4331404.0
2007-07-18,12.4311,12.4464,12.1789,12.3213,6084148.0
2007-07-19,12.4204,12.4219,12.1396,12.2985,11127140.0
2007-07-20,11.3803,11.6626,11.3203,11.586,17775313.0
2007-07-23,11.5582,11.583,11.3866,11.3956,6356603.0
2007-07-24,11.3152,11.5502,11.2604,11.4329,5741426.0
2007-07-25,11.5074,11.5084,11.2217,11.3268,5556426.0
2007-07-26,11.3012,11.3976,11.0545,11.2827,6894330.0
2007-07-27,11.296,11.4984,11.2202,11.3801,5509031.0
2007-07-30,11.4058,11.5665,11.3453,11.4857,3967248.0
2007-07-31,11.5888,11.594,11.3328,11.3328,4270981.0
2007-08-01,11.3453,11.4957,11.2862,11.4063,4428166.0
2007-08-02,11.4259,11.4576,11.3077,11.358,3156501.0
2007-08-03,11.334,11.4128,11.1576,11.1576,3176402.0
2007-08-06,11.1576,11.3365,11.1451,11.3328,3651924.0
2007-08-07,11.3265,11.58,11.3087,11.4834,4267391.0
2007-08-08,11.5665,11.7277,11.5102,11.7277,4069106.0
2007-08-09,11.603,11.7537,11.4486,11.4511,4849116.0
2007-08-10,11.3373,11.551,11.2234,11.4767,5884602.0
2007-08-13,11.5715,11.5768,11.4086,11.4704,3179214.0
2007-08-14,11.4759,11.5179,11.2827,11.2977,3634035.0
2007-08-15,11.3077,11.3751,11.0002,11.0212,5409677.0
2007-08-16,10.8828,10.9932,10.5935,10.8703,8645559.0
2007-08-17,11.0184,11.1075,10.8736,11.0835,5482030.0
2007-08-20,11.1441,11.1466,10.9824,11.0305,2698225.0
2007-08-21,11.056,11.2867,11.0267,11.2479,3618508.0
2007-08-22,11.3318,11.4892,11.314,11.4016,3255994.0
2007-08-23,11.4829,11.4862,11.2577,11.3876,3077240.0
2007-08-24,11.3981,11.4717,11.2952,11.4579,2473013.0
2007-08-27,11.4436,11.5192,11.3678,11.4143,2325049.0
2007-08-28,11.3711,11.4574,11.2274,11.2427,3275023.0
2007-08-29,11.2787,11.4153,11.2634,11.4048,2550539.0
2007-08-30,11.3918,11.4679,11.347,11.3678,2653547.0
2007-08-31,11.4103,11.4954,11.3695,11.4641,2977506.0
